title,urls
Malibu Rising,https://www.goodreads.com/book/show/55404546-malibu-rising
"The Hawthorne Legacy (The Inheritance Games, #2)",https://www.goodreads.com/book/show/50531218-the-hawthorne-legacy
Midwives,https://www.goodreads.com/book/show/5166.Midwives
"The Iron Knight (The Iron Fey, #4)",https://www.goodreads.com/book/show/9659607-the-iron-knight
"Entwined with You (Crossfire, #3)",https://www.goodreads.com/book/show/15731779-entwined-with-you
The Starless Sea,https://www.goodreads.com/book/show/43575115-the-starless-sea
Honor and Polygamy,https://www.goodreads.com/book/show/22242097-honor-and-polygamy
"Angels' Blood (Guild Hunter, #1)",https://www.goodreads.com/book/show/3819326-angels-blood
"Heartstopper: Volume Four (Heartstopper, #4)",https://www.goodreads.com/book/show/56060300-heartstopper
"Lola and the Boy Next Door (Anna and the French Kiss, #2)",https://www.goodreads.com/book/show/9961796-lola-and-the-boy-next-door
"Legendary (Caraval, #2)",https://www.goodreads.com/book/show/36329818-legendary
"Magic Bleeds (Kate Daniels, #4)",https://www.goodreads.com/book/show/6479550-magic-bleeds
"Fang (Maximum Ride, #6)",https://www.goodreads.com/book/show/6431790-fang
Yertle the Turtle and Other Stories,https://www.goodreads.com/book/show/420404.Yertle_the_Turtle_and_Other_Stories
"Masquerade (Blue Bloods, #2)",https://www.goodreads.com/book/show/106085.Masquerade
The Hating Game,https://www.goodreads.com/book/show/25883848-the-hating-game
"Bone Crossed (Mercy Thompson, #4)",https://www.goodreads.com/book/show/3128411-bone-crossed
"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",https://www.goodreads.com/book/show/822989.My_Story
"The Boy Who Sneaks in My Bedroom Window (The Boy Who Sneaks in My Bedroom Window, #1)",https://www.goodreads.com/book/show/13628209-the-boy-who-sneaks-in-my-bedroom-window
The Fifth Season (The Broken Earth #1),https://www.goodreads.com/book/show/19161852-the-fifth-season
Girl in Pieces,https://www.goodreads.com/book/show/29236380-girl-in-pieces
"The Ballad of Never After (Once Upon a Broken Heart, #2)",https://www.goodreads.com/book/show/59808071-the-ballad-of-never-after
"The Final Warning (Maximum Ride, #4)",https://www.goodreads.com/book/show/1829709.The_Final_Warning
"Rule of Wolves (King of Scars, #2)",https://www.goodreads.com/book/show/36307674-rule-of-wolves
"Captive in the Dark (The Dark Duet, #1)",https://www.goodreads.com/book/show/12513614-captive-in-the-dark
"Night World, No. 3 (Night World, #7-9)",https://www.goodreads.com/book/show/3575676-night-world-no-3
Suttree,https://www.goodreads.com/book/show/394469.Suttree
Radio Silence,https://www.goodreads.com/book/show/25322449-radio-silence
"Lord of Misrule (The Morganville Vampires, #5)",https://www.goodreads.com/book/show/3558003-lord-of-misrule
Nobody Loves a Bigfoot Like a Bigfoot Babe,https://www.goodreads.com/book/show/16843726-nobody-loves-a-bigfoot-like-a-bigfoot-babe
"Midnight Alley (The Morganville Vampires, #3)",https://www.goodreads.com/book/show/544257.Midnight_Alley
Switch! The Lost Kingdoms of Karibu,https://www.goodreads.com/book/show/18333130-switch-the-lost-kingdoms-of-karibu
"This Man (This Man, #1)",https://www.goodreads.com/book/show/16140036-this-man
"The Foxhole Court (All for the Game, #1)",https://www.goodreads.com/book/show/17259690-the-foxhole-court
"The Darkest Night (Lords of the Underworld, #1)",https://www.goodreads.com/book/show/476543.The_Darkest_Night
"Magic Strikes (Kate Daniels, #3)",https://www.goodreads.com/book/show/4345498-magic-strikes
"Opposition (Lux, #5)",https://www.goodreads.com/book/show/13644055-opposition
Nicholas Nickleby,https://www.goodreads.com/book/show/325085.Nicholas_Nickleby
"Paranormalcy (Paranormalcy, #1)",https://www.goodreads.com/book/show/7719245-paranormalcy
The End of Eternity,https://www.goodreads.com/book/show/509784.The_End_of_Eternity
"House of Sky and Breath (Crescent City, #2)",https://www.goodreads.com/book/show/40132775-house-of-sky-and-breath
Sliding on the Snow Stone,https://www.goodreads.com/book/show/12853168-sliding-on-the-snow-stone
My Life Next Door,https://www.goodreads.com/book/show/12294652-my-life-next-door
"Feast of Fools (The Morganville Vampires, #4)",https://www.goodreads.com/book/show/2295829.Feast_of_Fools
"Neverseen (Keeper of the Lost Cities, #4)",https://www.goodreads.com/book/show/22733616-neverseen
"The Fiery Heart (Bloodlines, #4)",https://www.goodreads.com/book/show/9833184-the-fiery-heart
"Carpe Corpus (The Morganville Vampires, #6)",https://www.goodreads.com/book/show/5212771-carpe-corpus
"The Vampire Armand (The Vampire Chronicles, #6)",https://www.goodreads.com/book/show/31332.The_Vampire_Armand
"Stargazer (Evernight, #2)",https://www.goodreads.com/book/show/3054684-stargazer
The Secret History,https://www.goodreads.com/book/show/70897.The_Secret_History
"Exile (Keeper of the Lost Cities, #2)",https://www.goodreads.com/book/show/13260670-exile
"Beg For Mercy (Mercy, #3)",https://www.goodreads.com/book/show/26123136-beg-for-mercy
"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",https://www.goodreads.com/book/show/50659472-a-court-of-wings-and-ruin
"The Winner's Curse (The Winner's Trilogy, #1)",https://www.goodreads.com/book/show/16069030-the-winner-s-curse
The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury,https://www.goodreads.com/book/show/59715.The_Authoritative_Calvin_and_Hobbes
Identical,https://www.goodreads.com/book/show/2241059.Identical
"The Cat in the Hat Comes Back (The Cat in the Hat, #2)",https://www.goodreads.com/book/show/667234.The_Cat_in_the_Hat_Comes_Back
"Reason to Breathe (Breathing, #1)",https://www.goodreads.com/book/show/11561469-reason-to-breathe
The Invisible Game: Mindset of a Winning Team,https://www.goodreads.com/book/show/36232319-the-invisible-game
"Noble House (Asian Saga, #5)",https://www.goodreads.com/book/show/390711.Noble_House
"A Kingdom of Flesh and Fire (Blood and Ash, #2)",https://www.goodreads.com/book/show/54319549-a-kingdom-of-flesh-and-fire
"Just One Day (Just One Day, #1)",https://www.goodreads.com/book/show/17623975-just-one-day
The Selected Writings of Edgar Allan Poe,https://www.goodreads.com/book/show/49338.The_Selected_Writings_of_Edgar_Allan_Poe
"King's Cage (Red Queen, #3)",https://www.goodreads.com/book/show/30226723-king-s-cage
A Bird Without Wings,https://www.goodreads.com/book/show/19181419-a-bird-without-wings
"The Call of the Wild, White Fang and Other Stories",https://www.goodreads.com/book/show/43037.The_Call_of_the_Wild_White_Fang_and_Other_Stories
"Wither (The Chemical Garden, #1)",https://www.goodreads.com/book/show/8525590-wither
The True Confessions of Charlotte Doyle,https://www.goodreads.com/book/show/310146.The_True_Confessions_of_Charlotte_Doyle
"The Harry Potter Collection 1-4 (Harry Potter, #1-4)",https://www.goodreads.com/book/show/99298.The_Harry_Potter_Collection_1_4
My Dark Vanessa,https://www.goodreads.com/book/show/44890081-my-dark-vanessa
People We Meet on Vacation,https://www.goodreads.com/book/show/54985743-people-we-meet-on-vacation
"Fragile Eternity (Wicked Lovely, #3)",https://www.goodreads.com/book/show/5152561-fragile-eternity
"Destroy Me (Shatter Me, #1.5)",https://www.goodreads.com/book/show/13623150-destroy-me
"Slave to Sensation (Psy-Changeling, #1)",https://www.goodreads.com/book/show/178476.Slave_to_Sensation
عزازيل,https://www.goodreads.com/book/show/3554772
"The Raven King (The Raven Cycle, #4)",https://www.goodreads.com/book/show/17378527-the-raven-king
"Pure (Covenant, #2)",https://www.goodreads.com/book/show/9761771-pure
"Chain Reaction (Perfect Chemistry, #3)",https://www.goodreads.com/book/show/8662836-chain-reaction
"Lord of Shadows (The Dark Artifices, #2)",https://www.goodreads.com/book/show/30312891-lord-of-shadows
"The King's Men (All for the Game, #3)",https://www.goodreads.com/book/show/23594461-the-king-s-men
"Beyond the Shadows (Night Angel, #3)",https://www.goodreads.com/book/show/3754026-beyond-the-shadows
"Deity (Covenant, #3)",https://www.goodreads.com/book/show/9761778-deity
"Blood Red Road (Dust Lands, #1)",https://www.goodreads.com/book/show/9917938-blood-red-road
"Nightfall (The Vampire Diaries: The Return, #1)",https://www.goodreads.com/book/show/3934321-nightfall
"Dance with the Devil (Dark-Hunter, #3)",https://www.goodreads.com/book/show/84145.Dance_with_the_Devil
"The Rise of Nine (Lorien Legacies, #3)",https://www.goodreads.com/book/show/12971616-the-rise-of-nine
Little Dorrit,https://www.goodreads.com/book/show/31250.Little_Dorrit
"Faith of the Fallen (Sword of Truth, #6)",https://www.goodreads.com/book/show/121127.Faith_of_the_Fallen
"Fruits Basket, Vol. 1",https://www.goodreads.com/book/show/271199.Fruits_Basket_Vol_1
"The Forbidden Game (The Forbidden Game, #1-3)",https://www.goodreads.com/book/show/7100490-the-forbidden-game
I'm Glad My Mom Died,https://www.goodreads.com/book/show/59364173-i-m-glad-my-mom-died
"Reckless (Thoughtless, #3)",https://www.goodreads.com/book/show/13600318-reckless
Book Lovers,https://www.goodreads.com/book/show/58690308-book-lovers
The Steps: 12 Secrets To Raising Happy and Successful Kids,https://www.goodreads.com/book/show/52775419-the-steps
The Sneetches and Other Stories,https://www.goodreads.com/book/show/105549.The_Sneetches_and_Other_Stories
Someone Like You,https://www.goodreads.com/book/show/816953.Someone_Like_You
"So Long, and Thanks for All the Fish (The Hitchhiker's Guide to the Galaxy, #4)",https://www.goodreads.com/book/show/6091075-so-long-and-thanks-for-all-the-fish
"These Happy Golden Years (Little House, #8)",https://www.goodreads.com/book/show/77770.These_Happy_Golden_Years
"Magic Burns (Kate Daniels, #2)",https://www.goodreads.com/book/show/1811543.Magic_Burns
We Are the Ants,https://www.goodreads.com/book/show/23677341-we-are-the-ants
